question_text,question_group,group_size,survey_organisation,country,source_file,total_questions,unique_organizations,unique_countries
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_711,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_712,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_713,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_714,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_715,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_716,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_717,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_718,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_719,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_720,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_721,1,Ipsos & World Economic Forum,Brazil,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_722,1,Ipsos & World Economic Forum,Brazil,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_723,1,Ipsos & World Economic Forum,Mexico,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_724,1,Ipsos & World Economic Forum,Mexico,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_725,1,Ipsos & World Economic Forum,UAE,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_726,1,Ipsos & World Economic Forum,UAE,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_727,1,Ipsos & World Economic Forum,Singapore,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_728,1,Ipsos & World Economic Forum,Singapore,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_729,1,Ipsos & World Economic Forum,South Africa,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_730,1,Ipsos & World Economic Forum,South Africa,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_731,1,Ipsos & World Economic Forum,Poland,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_732,1,Ipsos & World Economic Forum,Poland,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_733,1,Ipsos & World Economic Forum,Spain,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_734,1,Ipsos & World Economic Forum,Spain,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_735,1,Ipsos & World Economic Forum,Germany,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_736,1,Ipsos & World Economic Forum,Germany,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_737,1,Ipsos & World Economic Forum,France,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_738,1,Ipsos & World Economic Forum,France,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_739,1,Ipsos & World Economic Forum,India,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_740,1,Ipsos & World Economic Forum,India,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_741,1,Ipsos & World Economic Forum,Netherlands,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_742,1,Ipsos & World Economic Forum,Netherlands,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_743,1,Ipsos & World Economic Forum,Belgium,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_744,1,Ipsos & World Economic Forum,Belgium,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_745,1,Ipsos & World Economic Forum,UK,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_746,1,Ipsos & World Economic Forum,UK,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_747,1,Ipsos & World Economic Forum,Australia,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_748,1,Ipsos & World Economic Forum,Australia,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_749,1,Ipsos & World Economic Forum,Sweden,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_750,1,Ipsos & World Economic Forum,Sweden,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_751,1,Ipsos & World Economic Forum,Japan,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_752,1,Ipsos & World Economic Forum,Japan,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_753,1,Ipsos & World Economic Forum,US,ipsos_october_2023.pdf,1,1,1
Which of the following words or phrases best describe your preferred approach to developing or integrating AI into society?,ungrouped_754,1,Ipsos & World Economic Forum,US,ipsos_october_2023.pdf,1,1,1
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Academic institutions",Trust_In_Academics_To_Manage_AI,2,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,2,2,2
"How much, if at all, do you trust the following groups to act in the public interest when discussing regulation for artificial intelligence (AI)? Academics",Trust_In_Academics_To_Manage_AI,2,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,2,2,2
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Technology companies",Trust_In_Tech_Companies_To_Manage_AI,11,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,11,3,10
"How much, if at all, do you trust the following groups to act in the public interest when discussing regulation for artificial intelligence (AI)? CEO's of technology companies",Trust_In_Tech_Companies_To_Manage_AI,11,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),Canada,deltapoll_oct_2023.xlsx,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),France,deltapoll_oct_2023.xlsx,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),Germany,deltapoll_oct_2023.xlsx,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),Italy,deltapoll_oct_2023.xlsx,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),Japan,deltapoll_oct_2023.xlsx,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),Singapore,deltapoll_oct_2023.xlsx,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),South Korea,deltapoll_oct_2023.xlsx,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),UK,deltapoll_oct_2023.xlsx,11,3,10
"To what extent, if at all, do you trust tech companies to ensure the AI they develop is safe?",Trust_In_Tech_Companies_To_Manage_AI,11,Deltapoll International AI Safety Survey (UK Gov’t; CDEI),USA,deltapoll_oct_2023.xlsx,11,3,10
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Country's armed forces",ungrouped_757,1,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,1,1,1
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Independent non-governmental international organizations",Trust_In_International_Orgs_To_Manage_AI,2,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,2,1,1
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Multinational or international government organizations",Trust_In_International_Orgs_To_Manage_AI,2,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,2,1,1
"How much confidence do you have, if any, in the following to oversee the development of AI in the best interest of the public: Country's government",Trust_In_Government_To_Manage_AI,2,Ipsos & World Economic Forum,Global,ipsos_october_2023.pdf,2,2,2
"How much, if at all, do you trust the following groups to act in the public interest when discussing regulation for artificial intelligence (AI)? Government leaders",Trust_In_Government_To_Manage_AI,2,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,2,2,2
How important do you think the issue of Artificial Intelligence (AI) is in public policy?,ungrouped_760,1,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,1,1,1
Do you agree or disagree that the following should be important goals of AI (Artificial Intelligence) policy? Slowing down the increase in AI capability,Support_For_Slowing_AI_Development,2,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,2,1,1
Do you agree or disagree that the following should be important goals of AI (Artificial Intelligence) policy? Preventing AI from quickly reaching superhuman capabilities,Support_For_Slowing_AI_Development,2,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,2,1,1
Do you agree or disagree that the following should be important goals of AI (Artificial Intelligence) policy? Reducing the dangers of AI today,ungrouped_762,1,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,1,1,1
Do you agree or disagree that the following should be important goals of AI (Artificial Intelligence) policy? Treating AI as an incredibly powerful and dangerous technology,Support_For_Regulating_AI_As_Dangerous_Technology,2,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,2,1,1
What do you think? Should AI be regulated like a dangerous powerful technology?,Support_For_Regulating_AI_As_Dangerous_Technology,2,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,2,1,1
"Do you agree or disagree that the following should be important goals of AI (Artificial Intelligence) policy? Preventing AI from being used for impersonations using the likeness or voice of people in a video, image, or sound form, without that person consent",Support_For_Banning_Unauthorized_AI_Impersonation,2,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,2,1,1
"To what extent would you support or oppose a ban on artificial intelligence (AI) that uses the likeness or voice of people in a video, image, or sound, without that persons consent?",Support_For_Banning_Unauthorized_AI_Impersonation,2,YouGov – “AI and the End of Humanity”,UK,yougov_oct_2023.pdf,2,1,1
